id,text
286,"🌟【假日課程精彩落幕，體驗AI互動魅力】💥
為提升高中生對人工智慧與資料科學的興趣與實務能力，東吳巨資學院資料科學系與新北市政府教育局合作，於 113學年度開設了「假日共創學習合作短期課程」。其中，由本系吳政隆老師主講的 「互動聊天機器人」課程，於 12月14日與12月21日 兩天在東吳大學外雙溪校區舉行，共吸引了來自新北市各高中的14位同學參與。
課程設計以實用與趣味並重，不需要繁瑣的程式設計，學生僅需透過幾個簡單步驟，即可學習如何架設屬於自己的聊天機器人🤖。吳老師將人工智慧的核心概念與資料科學的應用緊密結合，帶領同學親自操作、即時測試，讓每位學生都能切身體驗科技互動的成果。課程中，學生們不僅學到了實用技能，還加深了對人工智慧應用的理解，現場氣氛十分熱烈。
這次活動讓高中生零距離感受資料科學與AI的實作魅力，更展現了本系在專業領域教學上的卓越實力。期待未來有更多學生能加入我們，共同探索人工智慧的無限可能！
#東吳大學 #巨資學院 #資料科學 #招生 #人工智慧 #互動聊天機器人"
287,"恭賀 🎉東吳大學「智慧人文：科技與創新驅動的跨領域人才培育計畫」榮獲教育部數位人文跨域人才智慧領航計畫 （教育部第二期數位人文創新人才培育計畫） 【典範計畫】👏👏👏
巨資學院全體師生同賀
#東吳大學 #教育部數位人文跨域人才智慧領航計畫 #教育部第二期數位人文創新人才培育計畫 #典範計畫"
288,"Photo by 東吳大學資料科學系 on January 22, 2025."
289,"Photo by 東吳大學資料科學系 on January 12, 2025."
290,"🎉 巨資學院資料科學系再創佳績！ 🎉
在本校 2024 第二屆「AI時代：校園智慧創新」黑客松競賽中，巨資學院資料科學系共 22位學生5個團隊 榮獲壹獎、貳獎、參獎、佳作以及人氣獎等多項殊榮！ 🏆👏👏👏
此次競賽中，本系共組隊 11組參賽，獲獎的團隊集中於兩大組別：
✨ 創新創業組：激發創新思維，運用科技工具，創造創業競爭力！
✨ 流程改善組：針對痛點發掘解方，挑戰自我極限，優化既有流程！
參賽團隊以跨領域應用為核心，深入探索社會、組織與校園的解決方案，成果涵蓋：
💡 雲端工具類
💻 無/低程式碼工具平台類
🤖 生成式AI類
感謝每位同學與指導老師的努力與創意，讓我們看見資料科學的無限可能！🔥
#東吳大學 #巨資學院 #資料科學系 #生成式AI #黑客松"
291,"🔥 大數據+AI，成就職場與校園新星的你！
📊 無論你是科技新貴、大學生，還是職場進修者，東吳大學巨量資料學院幫助你實現職涯飛躍與學術進步！
⏳ 報名倒數中！113/12/17~114/1/6 免筆試，馬上報名！
💻 https://entrance.exam.scu.edu.tw/
📖 想更了解？詳情看這裡：
👉 碩士在職專班招生簡章：https://reurl.cc/864jKg
👉 碩士班招生簡章：https://reurl.cc/8646ob
🚀 把握未來，從報名這一刻開始！
#東吳大學 #巨資學院 #資料科學系 #招生"
292,"恭喜得獎團隊，也感謝所有參與的師生！
#東吳大學 #巨資學院 #資料科學系 #專題實作 #成果發表會"
293,"Photo by 東吳大學資料科學系 on January 02, 2025."
294,"恭賀 🎉巨資學院資料科學系金凱儀教授
連續２年榮獲教育部大專校院教學實踐研究計畫 【112學年度績優計畫】🏅
巨資學院全體師生同賀👏👏👏
#東吳大學 #巨資學院 #資料科學系 #大專校院教學實踐研究計畫 #112學年度績優計畫"
295,"Photo by 東吳大學資料科學系 on January 01, 2025."
296,"🌟 與AI時代接軌，從東吳巨資開始！
資料科學與人工智慧正改變世界，你準備好成為未來的領航者了嗎？選擇東吳大學巨量資料管理學院資料科學系，掌握頂尖技術與專業實力！
🎓 我們提供：
🔹 巨量資料與語言模型應用的前沿課程
🔹 實戰導向的AI與機器學習訓練
🔹 兼具學術與業界實務的專家師資
🚀 報名期間：113/12/17~114/1/6
📑 了解更多，立即報名，開啟智慧未來！
#東吳大學 #巨資學院 #資料科學系 #碩士班 #碩士在職專班 #招生 #強化AI服務 #引領創新應用 #人工智慧 #語言模型 #資料科學 #數據分析"
297,"🎉 2024 跨年到 2025：資料科學，迎接新紀元！ 🎉
當時鐘敲響12點，我們將共同告別精彩的2024，迎接充滿希望與挑戰的2025！🎆 東吳大學巨資學院資料科學系感謝每一位師生、校友與合作夥伴們的支持，讓我們在大數據、人工智慧、大型語言模型的領域持續創新，收穫無數亮眼成果！📊💡
2025年，資料科學的腳步將更加堅實，AI應用與創新更將持續推動世界，邁向智慧化新時代！🌐
🌟 感謝過去的攜手，期待未來的輝煌！
祝福大家在新的一年裡心想事成、幸福滿滿！💫
#東吳大學 #巨資學院 #資料科學系 #Happy New Year #AI新時代"
298,"恭賀 🎉巨資學院資料科學系113學年度東吳大學學術研究獎勵【研究論著獎勵】獲獎名單
葉向原 教授
金凱儀 教授
呂明頴 副教授
丁德天 助理教授
蘇明祥 助理教授
何穗華 助理教授
蘇維宗 助理教授
李家萱 助理教授
巨資學院全體師生同賀
#東吳大學 #巨資學院 #資料科學系
#學術研究獎勵"
299,"Photo by 東吳大學資料科學系 on December 29, 2024."
300,"💡 東吳大學巨量資料管理學院資料科學系，助你邁向數據專家、語言模型開發與人工智慧應用的未來！
⏳ 113/12/17~114/1/6報名截止
🌐 請上東吳招生資訊網報名：https://entrance.exam.scu.edu.tw/
🚀 免筆試🌟 成為數據專家與AI領域的引路人！加入數據與AI頂尖人才行列！
#東吳大學 #巨資學院 #資料科學系 #碩士班 #碩士在職專班 #招生 #強化AI服務 #引領創新應用 #人工智慧 #語言模型 #資料科學 #數據分析"
301,"數據驅動未來，東吳巨資等你來！
📣 東吳大學巨量資料管理學院資料科學系
💼 碩士班暨碩士在職專班 🔥 正式啟動招生！
⏳ 報名期間：113/12/17(二) 至 114/01/06(一)
📑 招生簡章：
▶ 碩士在職專班：https://reurl.cc/864jKg
▶ 碩士班：https://reurl.cc/8646ob
🌐 網路報名：https://entrance.exam.scu.edu.tw/
✨ 免筆試，快速進入大數據與AI的專業領域！趕快報名，成為科技時代的引領者🚀
#東吳大學 #巨資學院 #資料科學系 #碩士班 #碩士在職專班 #招生 #強化AI服務 #引領創新應用 #人工智慧 #語言模型 #資料科學 #數據分析"
302,"⭐️ 熱烈歡迎基隆市立安樂高級中學66位師生蒞臨東吳大學
🎉 參與 113年12月12日（星期四）巨量資料管理學院體驗課程！
📌 在葉向原老師的帶領下，大家進入了充滿魅力的 「數據的魔法世界」💫，拓展資訊素養的全新視野，點亮數據時代的學習亮點！✨
📚 衷心感謝所有師生的熱情參與，與我們一同探索AI的無限可能！
期待未來能再度於東吳大學相聚，共同開創更多精彩篇章！
#東吳大學 #巨量資料學院 #資料科學系 #高中生體驗課程 #AI新視界 #報考東吳資科系"
303,"Photo by 東吳大學資料科學系 on December 05, 2024."
304,"恭賀 🎉巨資學院資料科學系張芷柔同學(指導教授:鄭江宇助理教授)榮獲交通部觀光署 113年觀光盃Open Data黑客松佳作❗️
巨資學院全體師生同賀"
305,"Photo by 東吳大學資料科學系 on December 04, 2024."
306,"⭐️ 熱烈歡迎財團法人桃園市治平高級中等學校52位師生蒞臨東吳大學
🎉 參加 113年12月4日（星期三）巨量資料管理學院體驗課程！
📌 上午場次：
由蘇明祥老師帶來精彩解說，主題為 「資料科學探索」，深入分享多媒體情感語義計算實驗室的有趣研究，包括文字、聲音、影像與視訊的分析應用，讓同學們一窺資料科學的奧秘！
📌 下午場次：
葉向原老師則帶領大家進入充滿魅力的 「數據的魔法世界」 💫，開啟高中生資訊素養培育的全新視野，點亮數據時代的學習新亮點！✨
📚 感謝所有參與的師生同學，與我們一同探索AI的無限可能！
期待未來能在東吳大學再與大家相見！
#東吳大學 #巨資學院 #資料科學系 #高中生來校體驗 #AI探索 #報考東吳資科系"
307,"恭賀🎉
⭐️巨量資料管理學院資料科學系葉向原、金凱儀、吳政隆老師榮獲 國科會113年度「學術研究優秀人才」研究傑出
⭐️巨量資料管理學院資料科學系鄭宏文老師榮獲 國科會113年度「學術研究優秀人才」研究優良
巨資學院全體師生同賀👏👏👏
#東吳大學 #巨資學院 #資料科學系 #學術研究優秀人才 #研究傑出 #研究優良"
308,"Photo by 東吳大學資料科學系 on November 18, 2024."
309,「AI驅動未來，大數據啟發新視界——即刻報名東吳大學巨資學院資料科學系！」 👥 加入東吳，成為資料科學的下一個領航者！參加2024巨資學院沙龍講堂&114學年度碩士在職專班招生說明會，一起探索巨量資料和AI的潛力，讓未來更智慧！了解更多，馬上報名！📆 ⭐️【報名連結】 https://forms.gle/uPZb1oii8J8cvicj8 ⭐️【活動日期】 113年11月30日(六)15:00-17:00 專題講座 113年12月14日(六)14:00-17:00 114學年度碩士在職專班招生說明會/專題講座 113年12月28日(六)15:00-17:00 專題講座 ⭐️【活動地點】東吳大學城中校區第五大樓5117哲名廳(11/30)、5211作楠廳(12/14、12/28) ⏱114學年度東吳大學巨資學院資料科學系碩士在職專班招生簡章將於11月中下旬公告，報名日期為113年12月17日至114年1月6日，免筆試，歡迎報考！更多詳細內容請見東吳大學招生資訊網 ( https://entrance.exam.scu.edu.tw/）。
310,"📢114學年度巨資學院資料科學系碩士班甄試面試時間暨注意事項
★請考生務必攜帶身分證明文件(需有身分證字號及相片)至報到地點供查驗。
★為避免交通壅塞，請考生務必提早到校。
🔔資科系碩士班甄試
面試時間:113年11月15日(五)
面試地點:東吳大學外雙溪校區哲生樓H308會議室(H302報到)
面試時間表連結任意門➡️
https://reurl.cc/YqyZ1o"
311,"Photo by 東吳大學資料科學系 on November 06, 2024."
312,"🎯2024東吳大學巨量資料管理學院沙龍講堂&114學年度資料科學系碩士在職專班招生說明會 🔹活動亮點搶先看 ✅ 面對AI生活應用普及，2024東吳大學巨量資料管理學院沙龍講堂將在城中校區與大家一起探索「AI服務應用」的領域，特別邀請學術界與業界講師專題演講，歡迎報名參加，讓我們能更加理解AI技術的發展現狀及未來趨勢，認識AI服務技術帶來更多數位創新。 ✅東吳大學資料科學系為全國第一巨量資料管理學院資料科學碩士在職專班，在資料科技 DT(Data Technology)時代，培養業界無數與時俱進的數據人才，114學年度碩士在職專班熱烈招生中，歡迎報名本次碩士在職專班招生說明會，招生訊息請參閱東吳大學招生資訊網 (報名簡章約11月中下旬公告) ⭐️【報名連結】https://forms.gle/uPZb1oii8J8cvicj8 ⏱114學年度東吳大學巨資學院資料科學系碩士在職專班招生簡章將於11月中下旬公告，報名日期為113年12月17日至114年1月6日，免筆試，歡迎報考！
https://entrance.exam.scu.edu.tw/
東吳大學"
313,🚀114學年度東吳大學巨資學院資料科學系碩士班甄試入學，熱烈招生中！ 在這個資訊爆炸的時代，掌握資料就是掌握未來！🌎東吳大學巨資學院資料科學系碩士班誠摯邀請具備熱情與潛力的你加入💁‍♀️💁‍♂️。 💡跨域學習的絕佳機會 我們的課程結合最新的人工智慧技術、先進的數據分析工具，並融入行為科學的洞見，幫助你從多角度解讀數據，發掘深層價值。 💡專業與實踐並重 我們不僅專注於理論的探討，還強調實務操作的能力。透過專業的師資與業界專家，你將能夠參與跨領域專案，從中學習如何將數據轉化為決策的力量，進一步增強你的競爭力💪。 🎯立即網路報名，攜手創造智能時代的新未來！ ⏱網路報名日期為113年10月15日至113年10月28日止。 🌐東吳大學招生資訊網報名連結： https://entrance.exam.scu.edu.tw/ 【面試日期】113年11月15日(五) 【面試地點】外雙溪校區哲生樓H308會議室 【招生名額】12 名 【報名資格】國內公立或已立案之私立大學或符合教育部採認規定之國外大學畢業，取得學士學位(含應屆) 【甄試方式及項目】1.資料審查 2.面試 《詳細內容請依招生簡章內容為準》 ------------------------------------------------ ⏱114學年度碩士班考試及碩士在職專班考試招生簡章11月中下旬公告，報名日期為113年12月17日至114年1月6日，免筆試～歡迎報考！更多詳細內容請見東吳大學招生資訊網( https://entrance.exam.scu.edu.tw/ )。 ------------------------------------------------ 🎯資料科學系粉絲頁 https://www.facebook.com/scubigdata/ 🎯東吳資料科學學系官網 https://bigdata.scu.edu.tw/ 🎯資料科學系 IG https://instagram.com/scu_data_science?igshid=MzMyNGUyNmU2YQ== #東吳大學 #巨資學院 #資料科學系 #碩士班 #甄試 #招生 #歡迎報名12月14日114學年度碩專班招生說明會
314,"🌐東吳大學招生資訊網報名連結： https://entrance.exam.scu.edu.tw
⏱114學年度碩士班考試及碩士在職專班考試招生簡章11月中下旬公告，報名日期為113年12月17日至114年1月6日，免筆試～歡迎報名
🎯資料科學系粉絲頁 https://www.facebook.com/scubigdata/ 🎯東吳資料科學學系官網 https://bigdata.scu.edu.tw/
🎯資料科學系 IG https://instagram.com/scu_data_science?igshid=MzMyNGUyNmU2YQ=="
315,💁‍♀️小編進修記💬 小編在10月12、13日參加了本校教學資源中心學生學習資源組舉辦的「【進階應用】深化之旅：探索自動化流程打造專屬應用程式」工作坊，由資科系優秀校友陳星儀和李汝盈擔任講師。這次的課程須要具備一點Power Apps 和 Power Automate基礎知識，使用share point與Power Apps來快速構建各類應用程式（行動打卡、手簽文件系統、名片辨識系統和物件辨識系統等），也學習到如何使用 Power Automate與Power Apps結合，建立自動化的請假系統。 ⭐️小編之前看到這次教學內容，心動馬上報名😍，這次工作坊讓小編的資科系工讀生打卡APP繼續優化中，希望在某一天能順利推出，簡化繁瑣的日常工作流程。 ⭐️東吳大學提供的數位資源非常豐富，加上每學期都有數位工具的應用學習課程，讓教職員、學生可根據自身需求，設計更符合實際需要的應用程式或資訊專業知識，培養邏輯思考能力及解決問題能力。 ⭐️現在學校也積極鼓勵非資訊學科背景的教職員、學生報名參加資訊相關的工作坊，或是透過TronClass線上課程，培養數位相關知能，許多AI相關課程是零基礎也可以入門唷！加入東吳大學巨資學院資料科學系，你也可以成長得很厲害！ ⏱114學年度碩士班甄試入學熱烈招生中！網路報名日期為113年10月15日至113年10月28日止。 ⏱114學年度碩士班考試及碩士在職專班考試招生簡章11月中下旬公告，報名日期為113年12月17日至114年1月6日，免筆試～歡迎報考！更多詳細內容請見東吳大學招生資訊網。 #東吳大學 #巨資學院 #資料科學系 #碩士班 #碩士在職專班
316,💁‍♀️小編進修記💬 小編在10月12、13日參加了本校教學資源中心學生學習資源組舉辦的「【進階應用】深化之旅：探索自動化流程打造專屬應用程式」工作坊，由資科系優秀校友陳星儀和李汝盈擔任講師。這次的課程須要具備一點Power Apps 和 Power Automate基礎知識，使用share point與Power Apps來快速構建各類應用程式（行動打卡、手簽文件系統、名片辨識系統和物件辨識系統等），也學習到如何使用 Power Automate與Power Apps結合，建立自動化的請假系統。 ⭐️小編之前看到這次教學內容，心動馬上報名😍，這次工作坊讓小編的資科系工讀生打卡APP繼續優化中，希望在某一天能順利推出，簡化繁瑣的日常工作流程。 ⭐️東吳大學提供的數位資源非常豐富，加上每學期都有數位工具的應用學習課程，讓教職員、學生可根據自身需求，設計更符合實際需要的應用程式或資訊專業知識，培養邏輯思考能力及解決問題能力。 ⭐️加入東吳大學巨資學院資料科學系，你也可以成長得很厲害！ 心動了嗎？報名資訊請看留言
317,📢倒數3天⏰114學年度東吳大學巨資學院資料科學系碩士班甄試入學報名📑 優秀師資、豐富資源，幫助你達成夢想，趕快行動，不要錯過這次改變人生的機會！ 🌎東吳大學巨資學院資料科學系碩士班誠摯邀請具備熱情與潛力的你加入💁‍♀️💁‍♂️。 🎯立即網路報名，攜手創造智能時代的新未來！ ⏱網路報名日期為113年10月15日至113年10月28日17:00 止。 ⏱上傳審查資料【含推薦函上傳】113年10月28日17:00 止 ⏱繳交報名費【ATM 轉帳或臨櫃繳款】113 年 10 月 28 日 24:00 止 🌐東吳大學招生資訊網報名連結： https://entrance.exam.scu.edu.tw/ 【面試日期】113年11月15日(五） 【面試地點】外雙溪校區哲生樓H308會議室 【招生名額】12 名 【報名資格】國內公立或已立案之私立大學或符合教育部採認規定之國外大學畢業，取得學士學位(含應屆) 【甄試方式及項目】1.資料審查 2.面試 《詳細內容請依招生簡章內容為準》 #東吳大學 #巨資學院 #資料科學系 #碩士班 #甄試 #招生
318,📢倒數2天⏰114學年度東吳大學巨資學院資料科學系碩士班甄試入學報名📑 優秀師資、豐富資源，幫助你達成夢想，趕快行動，不要錯過這次改變人生的機會！ 🌎東吳大學巨資學院資料科學系碩士班誠摯邀請具備熱情與潛力的你加入💁‍♀️💁‍♂️。 🎯立即網路報名，攜手創造智能時代的新未來！ ⏱網路報名日期為113年10月15日至113年10月28日17:00 止。 ⏱上傳審查資料【含推薦函上傳】113年10月28日17:00 止 ⏱繳交報名費【ATM 轉帳或臨櫃繳款】113 年 10 月 28 日 24:00 止 🌐東吳大學招生資訊網報名連結： https://entrance.exam.scu.edu.tw/ 【面試日期】113年11月15日(五） 【面試地點】外雙溪校區哲生樓H308會議室 【招生名額】12 名 【報名資格】國內公立或已立案之私立大學或符合教育部採認規定之國外大學畢業，取得學士學位(含應屆) 【甄試方式及項目】1.資料審查 2.面試 《詳細內容請依招生簡章內容為準》 #東吳大學 #巨資學院 #資料科學系 #碩士班 #甄試 招生
319,"🔥【2024東吳大學第四屆創新融合永續實踐競賽】
📢總獎金高達16萬!!!等你來挑戰~👊🏻
⭐️不限校系、年級 可跨系組隊且每隊隊伍人數至多3位
⭐️報名日期：即日起-2024.11.22 (五)
⭐️詳細內容如下：
https://sites.google.com/view/bigdata2022hesp/%E9%A6%96%E9%A0%81
✍🏻或是掃描海報內QR code 獲得更多競賽資訊！"
320,"Photo by 東吳大學資料科學系 on October 14, 2024."
321,"Photo by 東吳大學資料科學系 on September 05, 2024."
322,"各位大學新生，下週一就是第一哩活動，東吳歡迎你，巨資學院資料科學系歡迎新生的加入，巨資一家親！
新生專區
https://scufirstmile.wixsite.com/scufreshman
第一哩活動日程表
https://scufirstmile.wixsite.com/scufreshman/%E5%89%AF%E6%9C%AC-%E9%A1%A7%E5%95%8F%E8%80%81%E5%B8%AB%E5%92%8C%E5%AD%B8%E7%94%9F%E5%9C%98%E9%9A%8A-1"
323,"Photo by 東吳大學資料科學系 on August 29, 2024."
324,"Photo by 東吳大學資料科學系 on August 20, 2024."
325,"🎉恭喜錄取本系的新生，我們東吳大學第一哩活動見！🥰
【113學年度東吳大學分發入學全壘打 招生達成率100％ 再創佳績】
轉知2024/8/15 教務處招生組
大學考試入學分發委員會於今日(8/15)公布113學年度分發入學榜單，本校學士班總招生名額2781名，全數滿招，招生達成率100%，繼112學年度後再創佳績，超越多所大學，成為私立綜合型大學翹楚，彰顯本校辦學用心，深獲家長及學生的肯定與支持，也是對全體教職同仁努力付出的最佳回饋。
詳情請見校園頭條報導
https://news.scu.edu.tw/news/46653"
326,"Photo by 東吳大學資料科學系 on August 15, 2024."
327,"恭賀 🎉巨資學院資料科學系葉星彤同學(指導教授:金凱儀教授)榮獲國科會112年度大專生研究創作獎❗️
巨資學院全體師生同賀
國科會近日公布了112年度的大專學生研究計畫之研究創作獎，對於被評定為成績優良且具創意的研究成果，特頒發研究創作獎，以肯定學生的研究才華。本校巨資學院資料科學系葉星彤同學在金凱儀教授的指導下獲得此殊榮。
巨資學院資料科學系致力於培育優秀研究人才，積極鼓勵教師指導學生參加國科會大專學生研究計畫，也鼓勵學生多參加學校辦理的工作坊、實作課程、經驗分享活動等，進而提升學生的研究能力和實作技能，充分展現出本學院在培育學生專業研究及創新的實務能力。
＃東吳大學 ＃巨資學院 #資料科學系 #國科會 #大專學生研究計畫"
328,"Photo by 東吳大學資料科學系 on August 01, 2024."
329,"🔔恭賀🎉
巨量資料管理學院資料科學系蘇明祥老師榮獲 本校⭐️112學年度績優導師獎⭐️
巨量資料管理學院資料科學系蘇維宗老師、丁德天老師榮獲 本校⭐️112學年度熱心導師獎⭐️
巨資學院全體師生仝賀"
330,"Photo by 東吳大學資料科學系 on July 14, 2024."
331,"Photo by 東吳大學資料科學系 on July 08, 2024."
332,"#大家好 東吳大學113學年度大學申請入學錄取名單公告囉❗️❗️❗️
https://reurl.cc/5v3bjy
🎊恭喜正備取東吳資料科學系的同學們👏👏👏
填報第一志願，一起探索數據的多元創新應用，讓我們一同飛向浩瀚的AI宇宙👩‍🚀
所有正、備取生都需於113年6月6日(四)至6月7日(五)每日上午9時起至下午9時止至大學甄選入學委員會網站登記就讀志願序。
期待您將東吳大學資料科學系優先填入第一志願序，東吳大學歡迎您😄
🎯2024東吳探索大攻略─大學生活致勝出擊! 活動資訊
https://reurl.cc/vaE7zN
對於校園生活心中是不是充滿了許多疑問和期待呢！東吳大學即將於 6 月 5 日(星期三)舉辦大學生活大哉問，透過大學住宿、交換及跨領域學習介紹，儘早熟悉校園生活、適應大學學習氛圍。讓東吳大學成為您進入大學生活的好趴呢！歡迎踴躍報名參加！！
#東吳大學 #巨資學院 #資料科學系 #申請入學 #志願選填 #放榜
#東吳探索大攻略
#大學生活致勝出擊"
333,"Photo by 東吳大學資料科學系 on June 01, 2024."
334,"🚀飛向宇宙，浩瀚無垠🚀
112學年度東吳大學巨資學院畢業典禮
誠摯邀請畢業生及親友共襄盛舉！
日期：113年6月8日(六)
地點：哲生樓三樓H303教室
時間：下午2:00~3:05 (1:50入場)
※因場地限制，將安排畢業生親友至H304教室觀看直播，不便之處，敬請見諒。
🖥直播網址：https://reurl.cc/Gjnpa3"
